movieId,title,genre,release_year
6711,Lost in Translation,Romance,2003
6713,Millennium Actress (Sennen joyû),Animation,2001
6713,Millennium Actress (Sennen joyû),Drama,2001
6713,Millennium Actress (Sennen joyû),Romance,2001
6715,Children of the Night,Horror,1991
6718,Gotcha!,Comedy,1985
6720,Kuffs,Action,1992
6720,Kuffs,Comedy,1992
6720,Kuffs,Crime,1992
6721,Once Upon a Time in China (Wong Fei Hung),Action,1991
6721,Once Upon a Time in China (Wong Fei Hung),Adventure,1991
6721,Once Upon a Time in China (Wong Fei Hung),Drama,1991
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung),Action,1992
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung),Romance,1992
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba),Action,1993
6724,Paper Moon,Comedy,1973
6724,Paper Moon,Crime,1973
6724,Paper Moon,Drama,1973
6731,Day of the Dead,Horror,1985
6731,Day of the Dead,Sci-Fi,1985
6731,Day of the Dead,Thriller,1985
6732,"Hello, Dolly!",Comedy,1969
6732,"Hello, Dolly!",Musical,1969
6732,"Hello, Dolly!",Romance,1969
6734,Memoirs of an Invisible Man,Comedy,1992
6734,Memoirs of an Invisible Man,Romance,1992
6734,Memoirs of an Invisible Man,Sci-Fi,1992
6734,Memoirs of an Invisible Man,Thriller,1992
6744,Once Bitten,Comedy,1985
6744,Once Bitten,Horror,1985
6746,Squirm,Horror,1976
6746,Squirm,Romance,1976
6748,"Brood, The",Horror,1979
6750,Anything Else,Comedy,2003
6750,Anything Else,Drama,2003
6750,Anything Else,Romance,2003
6751,Cold Creek Manor,Drama,2003
6751,Cold Creek Manor,Thriller,2003
6752,"Fighting Temptations, The",Drama,2003
6753,Secondhand Lions,Children,2003
6753,Secondhand Lions,Comedy,2003
6753,Secondhand Lions,Drama,2003
6754,Underworld,Action,2003
6754,Underworld,Fantasy,2003
6754,Underworld,Horror,2003
6755,Bubba Ho-tep,Comedy,2002
6755,Bubba Ho-tep,Horror,2002
6760,In This World,Adventure,2002
6760,In This World,Drama,2002
6763,Duplex,Comedy,2003
6763,Duplex,Crime,2003
6764,"Rundown, The",Action,2003
6764,"Rundown, The",Adventure,2003
6764,"Rundown, The",Comedy,2003
6765,Under the Tuscan Sun,Comedy,2003
6765,Under the Tuscan Sun,Drama,2003
6765,Under the Tuscan Sun,Romance,2003
6768,Luther,Drama,2003
6769,Mambo Italiano,Comedy,2003
6770,My Life Without Me,Drama,2003
6770,My Life Without Me,Romance,2003
6772,To Be and to Have (Être et avoir),Documentary,2002
6773,"Triplets of Belleville, The (Les triplettes de Belleville)",Animation,2003
6773,"Triplets of Belleville, The (Les triplettes de Belleville)",Comedy,2003
6773,"Triplets of Belleville, The (Les triplettes de Belleville)",Fantasy,2003
6774,Videodrome,Fantasy,1983
6774,Videodrome,Horror,1983
6774,Videodrome,Sci-Fi,1983
6774,Videodrome,Thriller,1983
6775,Life and Debt,Documentary,2001
6776,Lagaan: Once Upon a Time in India,Comedy,2001
6776,Lagaan: Once Upon a Time in India,Drama,2001
6776,Lagaan: Once Upon a Time in India,Musical,2001
6776,Lagaan: Once Upon a Time in India,Romance,2001
6777,Judgment at Nuremberg,Drama,1961
6780,"Brief History of Time, A",Documentary,1991
6782,Leningrad Cowboys Go America,Comedy,1989
6782,Leningrad Cowboys Go America,Musical,1989
6783,"Rules of the Game, The (La règle du jeu)",Comedy,1939
6783,"Rules of the Game, The (La règle du jeu)",Drama,1939
6785,Seven Brides for Seven Brothers,Comedy,1954
6785,Seven Brides for Seven Brothers,Musical,1954
6785,Seven Brides for Seven Brothers,Romance,1954
6785,Seven Brides for Seven Brothers,Western,1954
6786,Kiss of the Spider Woman,Drama,1985
6787,All the President's Men,Drama,1976
6787,All the President's Men,Thriller,1976
6788,Angie,Comedy,1994
6788,Angie,Drama,1994
6788,Angie,Romance,1994
6789,"Apartment, The (Appartement, L')",Drama,1996
6789,"Apartment, The (Appartement, L')",Mystery,1996
6789,"Apartment, The (Appartement, L')",Romance,1996
6790,Avalon,Drama,2001
6790,Avalon,Fantasy,2001
6790,Avalon,Sci-Fi,2001
6791,Babette's Feast (Babettes gæstebud),Drama,1987
6793,Beethoven,Children,1992
6793,Beethoven,Comedy,1992
6793,Beethoven,Drama,1992
6794,Beethoven's 2nd,Children,1993
6794,Beethoven's 2nd,Comedy,1993
6796,Boyz N the Hood,Crime,1991
6796,Boyz N the Hood,Drama,1991
6797,Bugsy,Crime,1991
6797,Bugsy,Drama,1991
6798,Bugsy Malone,Children,1976
6798,Bugsy Malone,Comedy,1976
6798,Bugsy Malone,Crime,1976
6798,Bugsy Malone,Musical,1976
6800,Cobra,Action,1986
6800,Cobra,Crime,1986
6803,Phenomena (a.k.a. Creepers),Horror,1985
6803,Phenomena (a.k.a. Creepers),Mystery,1985
6803,Phenomena (a.k.a. Creepers),Thriller,1985
6804,Crimewave,Comedy,1985
6804,Crimewave,Crime,1985
6807,Monty Python's The Meaning of Life,Comedy,1983
6808,Where Eagles Dare,Action,1968
6808,Where Eagles Dare,Adventure,1968
6808,Where Eagles Dare,War,1968
6809,Tightrope,Thriller,1984
6810,Sleeping with the Enemy,Drama,1991
6810,Sleeping with the Enemy,Thriller,1991
6811,PCU,Comedy,1994
6812,"Rookie, The",Action,1990
6812,"Rookie, The",Comedy,1990
6812,"Rookie, The",Thriller,1990
6814,City Heat,Action,1984
6814,City Heat,Comedy,1984
6816,Three O'Clock High,Comedy,1987
6817,"White Hunter, Black Heart",Adventure,1990
6817,"White Hunter, Black Heart",Drama,1990
6818,Come and See (Idi i smotri),Drama,1985
6818,Come and See (Idi i smotri),War,1985
6820,Ginger Snaps,Drama,2000
6820,Ginger Snaps,Horror,2000
6820,Ginger Snaps,Thriller,2000
6821,More American Graffiti,Comedy,1979
6827,It's Pat,Comedy,1994
6832,Regarding Henry,Drama,1991
6835,Alien Contamination,Action,1980
6835,Alien Contamination,Horror,1980
6835,Alien Contamination,Sci-Fi,1980
6836,"Amazing Transparent Man, The",Sci-Fi,1960
6837,Love Affair,Comedy,1939
6837,Love Affair,Drama,1939
6837,Love Affair,Romance,1939
6849,Scrooge,Drama,1970
6849,Scrooge,Fantasy,1970
6849,Scrooge,Musical,1970
6850,Leap of Faith,Comedy,1992
6850,Leap of Faith,Drama,1992
6851,"Gas, Food, Lodging",Drama,1992
6851,"Gas, Food, Lodging",Romance,1992
6852,In Cold Blood,Crime,1967
6852,In Cold Blood,Drama,1967
6853,Campus Man,Comedy,1987
6856,Yankee Doodle Dandy,Drama,1942
6856,Yankee Doodle Dandy,Musical,1942
6857,Ninja Scroll (Jûbei ninpûchô),Action,1995
6857,Ninja Scroll (Jûbei ninpûchô),Adventure,1995
6857,Ninja Scroll (Jûbei ninpûchô),Animation,1995
6857,Ninja Scroll (Jûbei ninpûchô),Fantasy,1995
6858,Knife in the Water (Nóz w wodzie),Drama,1962
6860,Mobsters,Crime,1991
6860,Mobsters,Drama,1991
6862,Out of Time,Crime,2003
6862,Out of Time,Drama,2003
6862,Out of Time,Thriller,2003
6863,School of Rock,Comedy,2003
6863,School of Rock,Musical,2003
6867,"Station Agent, The",Comedy,2003
6867,"Station Agent, The",Drama,2003
6868,Wonderland,Crime,2003
6868,Wonderland,Drama,2003
6868,Wonderland,Mystery,2003
6868,Wonderland,Thriller,2003
6869,Bus 174 (Ônibus 174),Crime,2002
6869,Bus 174 (Ônibus 174),Documentary,2002
6870,Mystic River,Crime,2003
6870,Mystic River,Drama,2003
6870,Mystic River,Mystery,2003
6872,"House of the Dead, The",Action,2003
6872,"House of the Dead, The",Horror,2003
6873,Intolerable Cruelty,Comedy,2003
6873,Intolerable Cruelty,Romance,2003
6874,Kill Bill: Vol. 1,Action,2003
6874,Kill Bill: Vol. 1,Crime,2003
6874,Kill Bill: Vol. 1,Thriller,2003
6879,Runaway Jury,Drama,2003
6879,Runaway Jury,Thriller,2003
6880,"Texas Chainsaw Massacre, The",Horror,2003
6881,Pieces of April,Comedy,2003
6881,Pieces of April,Drama,2003
6882,Returner (Ritaanaa),Action,2002
6882,Returner (Ritaanaa),Adventure,2002
6882,Returner (Ritaanaa),Sci-Fi,2002
6883,Sylvia,Drama,2003
6883,Sylvia,Romance,2003
6884,Veronica Guerin,Crime,2003
6884,Veronica Guerin,Drama,2003
6884,Veronica Guerin,Thriller,2003
6885,In the Cut,Crime,2003
6885,In the Cut,Drama,2003
6885,In the Cut,Mystery,2003
6885,In the Cut,Romance,2003
6885,In the Cut,Thriller,2003
6886,Beyond Borders,Drama,2003
6886,Beyond Borders,Romance,2003
6886,Beyond Borders,War,2003
6887,Radio,Drama,2003
6888,Scary Movie 3,Comedy,2003
6888,Scary Movie 3,Horror,2003
6889,Brother Bear,Adventure,2003
6889,Brother Bear,Animation,2003
6889,Brother Bear,Children,2003
6890,Elephant,Drama,2003
6893,"Italian Job, The",Action,1969
6893,"Italian Job, The",Comedy,1969
6893,"Italian Job, The",Crime,1969
6898,Sweet Sixteen,Drama,2002
6899,Alien from L.A.,Sci-Fi,1988
6902,Interstate 60,Adventure,2002
6902,Interstate 60,Comedy,2002
6902,Interstate 60,Drama,2002
6902,Interstate 60,Fantasy,2002
6902,Interstate 60,Mystery,2002
6902,Interstate 60,Sci-Fi,2002
6902,Interstate 60,Thriller,2002
6909,"Eye, The (Gin gwai) (Jian gui)",Thriller,2002
6911,"Jolson Story, The",Musical,1946
6912,You'll Never Get Rich,Comedy,1941
6912,You'll Never Get Rich,Musical,1941
6912,You'll Never Get Rich,Romance,1941
6918,"Unvanquished, The (Aparajito)",Drama,1957
6920,"Cercle Rouge, Le (Red Circle, The)",Crime,1970
6920,"Cercle Rouge, Le (Red Circle, The)",Thriller,1970
6927,"Human Stain, The",Drama,2003
6927,"Human Stain, The",Romance,2003
6927,"Human Stain, The",Thriller,2003
6932,Shattered Glass,Crime,2003
6932,Shattered Glass,Drama,2003
6934,"Matrix Revolutions, The",Action,2003
6934,"Matrix Revolutions, The",Adventure,2003
6934,"Matrix Revolutions, The",Sci-Fi,2003
6934,"Matrix Revolutions, The",Thriller,2003
6934,"Matrix Revolutions, The",IMAX,2003
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup)",Documentary,2003
6936,Elf,Children,2003
6936,Elf,Comedy,2003
6936,Elf,Fantasy,2003
6938,Billabong Odyssey,Documentary,2003
6939,Gloomy Sunday (Ein Lied von Liebe und Tod),Drama,1999
6939,Gloomy Sunday (Ein Lied von Liebe und Tod),Romance,1999
6942,Love Actually,Comedy,2003
6942,Love Actually,Drama,2003
6942,Love Actually,Romance,2003
6944,Father of the Bride,Comedy,1991
6945,My Architect: A Son's Journey,Documentary,2003
6946,Looney Tunes: Back in Action,Action,2003
6946,Looney Tunes: Back in Action,Animation,2003
6946,Looney Tunes: Back in Action,Children,2003
6946,Looney Tunes: Back in Action,Fantasy,2003
6947,Master and Commander: The Far Side of the World,Adventure,2003
6947,Master and Commander: The Far Side of the World,Drama,2003
6947,Master and Commander: The Far Side of the World,War,2003
6948,Tupac: Resurrection,Documentary,2003
6949,"Big Empty, The",Comedy,2003
6949,"Big Empty, The",Mystery,2003
6949,"Big Empty, The",Sci-Fi,2003
6950,"Missing, The",Adventure,2003
6950,"Missing, The",Thriller,2003
6950,"Missing, The",Western,2003
6951,"Cat in the Hat, The",Children,2003
6951,"Cat in the Hat, The",Comedy,2003
6952,Gothika,Horror,2003
6952,Gothika,Thriller,2003
6953,21 Grams,Crime,2003
6953,21 Grams,Drama,2003
6953,21 Grams,Mystery,2003
6953,21 Grams,Romance,2003
6953,21 Grams,Thriller,2003
6954,"Barbarian Invasions, The (Les invasions barbares)",Comedy,2003
6954,"Barbarian Invasions, The (Les invasions barbares)",Crime,2003
6954,"Barbarian Invasions, The (Les invasions barbares)",Drama,2003
6954,"Barbarian Invasions, The (Les invasions barbares)",Mystery,2003
6954,"Barbarian Invasions, The (Les invasions barbares)",Romance,2003
6957,Bad Santa,Comedy,2003
6957,Bad Santa,Crime,2003
6958,"Haunted Mansion, The",Children,2003
6958,"Haunted Mansion, The",Comedy,2003
6958,"Haunted Mansion, The",Fantasy,2003
6958,"Haunted Mansion, The",Horror,2003
6959,Timeline,Action,2003
6959,Timeline,Adventure,2003
6959,Timeline,Sci-Fi,2003
6961,Damage (Fatale),Drama,1992
6962,OT: Our Town,Documentary,2002
6963,Devil's Playground,Documentary,2002
6965,Journeys with George,Documentary,2002
6966,Darkman,Action,1990
6966,Darkman,Crime,1990
6966,Darkman,Fantasy,1990
6966,Darkman,Sci-Fi,1990
6966,Darkman,Thriller,1990
6967,Dead of Night,Horror,1945
6967,Dead of Night,Mystery,1945
6969,"Dernier Combat, Le (Last Battle, The)",Drama,1983
6969,"Dernier Combat, Le (Last Battle, The)",Sci-Fi,1983
6970,Desk Set,Comedy,1957
6970,Desk Set,Romance,1957
6971,Europa (Zentropa),Drama,1991
6971,Europa (Zentropa),Thriller,1991
6973,Final Analysis,Drama,1992
6973,Final Analysis,Romance,1992
6973,Final Analysis,Thriller,1992
6974,"Freshman, The",Comedy,1990
6974,"Freshman, The",Crime,1990
6975,Funny Games,Drama,1997
6975,Funny Games,Horror,1997
6975,Funny Games,Thriller,1997
6978,Slacker,Comedy,1991
6978,Slacker,Drama,1991
6979,WarGames,Drama,1983
6979,WarGames,Sci-Fi,1983
6979,WarGames,Thriller,1983
6981,"Ordet (Word, The)",Drama,1955
6982,Forbidden Games (Jeux interdits),Drama,1952
6982,Forbidden Games (Jeux interdits),War,1952
6983,Jane Eyre,Drama,1944
6983,Jane Eyre,Romance,1944
6984,"Tale of Two Cities, A",Drama,1935
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La)",Drama,1928
6986,Ben-Hur: A Tale of the Christ,Adventure,1925
6986,Ben-Hur: A Tale of the Christ,Drama,1925
6986,Ben-Hur: A Tale of the Christ,Romance,1925
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",Crime,1920
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",Fantasy,1920
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",Horror,1920
6989,Gorky Park,Crime,1983
6989,Gorky Park,Drama,1983
6989,Gorky Park,Thriller,1983
6990,The Great Train Robbery,Action,1978
6990,The Great Train Robbery,Adventure,1978
6990,The Great Train Robbery,Comedy,1978
6990,The Great Train Robbery,Crime,1978
6990,The Great Train Robbery,Drama,1978
6992,Guarding Tess,Comedy,1994
6992,Guarding Tess,Drama,1994
6993,Hannah and Her Sisters,Comedy,1986
6993,Hannah and Her Sisters,Drama,1986
6993,Hannah and Her Sisters,Romance,1986
6994,"Hard Way, The",Action,1991
6994,"Hard Way, The",Comedy,1991
6996,Highlander II: The Quickening,Action,1991
6996,Highlander II: The Quickening,Sci-Fi,1991
6997,Hoffa,Crime,1992
6997,Hoffa,Drama,1992
6998,House of Cards,Drama,1993
6999,Housesitter,Comedy,1992
6999,Housesitter,Romance,1992
7000,Hudson Hawk,Action,1991
7000,Hudson Hawk,Adventure,1991
7000,Hudson Hawk,Comedy,1991
7001,Invasion of the Body Snatchers,Horror,1978
7001,Invasion of the Body Snatchers,Mystery,1978
7001,Invasion of the Body Snatchers,Sci-Fi,1978
7001,Invasion of the Body Snatchers,Thriller,1978
7004,Kindergarten Cop,Action,1990
7004,Kindergarten Cop,Comedy,1990
7004,Kindergarten Cop,Crime,1990
7004,Kindergarten Cop,Thriller,1990
7005,King Ralph,Comedy,1991
7007,"Last Boy Scout, The",Action,1991
7007,"Last Boy Scout, The",Comedy,1991
7007,"Last Boy Scout, The",Crime,1991
7007,"Last Boy Scout, The",Drama,1991
7007,"Last Boy Scout, The",Thriller,1991
7008,Last Tango in Paris (Ultimo tango a Parigi),Drama,1972
7008,Last Tango in Paris (Ultimo tango a Parigi),Romance,1972
7009,Lorenzo's Oil,Drama,1992
7010,"Lover, The (Amant, L')",Drama,1992
7010,"Lover, The (Amant, L')",Romance,1992
7012,Mr. Destiny,Comedy,1990
7012,Mr. Destiny,Fantasy,1990
7013,"Night of the Hunter, The",Drama,1955
7013,"Night of the Hunter, The",Film-Noir,1955
7013,"Night of the Hunter, The",Thriller,1955
7015,Only the Lonely,Comedy,1991
7015,Only the Lonely,Romance,1991
7016,Over the Top,Action,1987
7016,Over the Top,Drama,1987
7017,Passenger 57,Action,1992
7017,Passenger 57,Thriller,1992
7018,Presumed Innocent,Crime,1990
7018,Presumed Innocent,Drama,1990
7018,Presumed Innocent,Thriller,1990
7019,Project X,Comedy,1987
7019,Project X,Drama,1987
7020,Proof,Comedy,1991
7020,Proof,Drama,1991
7020,Proof,Romance,1991
7022,Battle Royale (Batoru rowaiaru),Action,2000
7022,Battle Royale (Batoru rowaiaru),Drama,2000
7022,Battle Royale (Batoru rowaiaru),Horror,2000
7022,Battle Royale (Batoru rowaiaru),Thriller,2000
7023,"Wedding Banquet, The (Xi yan)",Comedy,1993
7023,"Wedding Banquet, The (Xi yan)",Drama,1993
7023,"Wedding Banquet, The (Xi yan)",Romance,1993
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma)",Drama,1976
7025,"Midnight Clear, A",Drama,1992
7025,"Midnight Clear, A",War,1992
7026,Summer School,Comedy,1987
7027,Silverado,Action,1985
7027,Silverado,Western,1985
7028,Quick Change,Comedy,1990
7028,Quick Change,Crime,1990
7030,Radio Flyer,Drama,1992
7031,"Real McCoy, The",Action,1993
7031,"Real McCoy, The",Crime,1993
7031,"Real McCoy, The",Drama,1993
7031,"Real McCoy, The",Thriller,1993
7032,Revenge,Drama,1990
7032,Revenge,Romance,1990
7032,Revenge,Thriller,1990
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success)",Comedy,1987
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success)",Romance,1987
7034,Show Me Love (Fucking Åmål),Drama,1998
7034,Show Me Love (Fucking Åmål),Romance,1998
7036,Teen Wolf,Comedy,1985
7036,Teen Wolf,Fantasy,1985
7037,High Heels (Tacones lejanos),Comedy,1991
7037,High Heels (Tacones lejanos),Drama,1991
7038,Things You Can Tell Just by Looking at Her,Drama,2000
7038,Things You Can Tell Just by Looking at Her,Romance,2000
7040,To Live and Die in L.A.,Action,1985
7040,To Live and Die in L.A.,Crime,1985
7040,To Live and Die in L.A.,Drama,1985
7040,To Live and Die in L.A.,Thriller,1985
7041,Trapped in Paradise,Comedy,1994
7041,Trapped in Paradise,Crime,1994
7044,Wild at Heart,Crime,1990
7044,Wild at Heart,Drama,1990
7044,Wild at Heart,Mystery,1990
7044,Wild at Heart,Romance,1990
7044,Wild at Heart,Thriller,1990
7045,"Witches, The",Children,1990
7045,"Witches, The",Fantasy,1990
7046,"Witches of Eastwick, The",Comedy,1987
7046,"Witches of Eastwick, The",Fantasy,1987
7046,"Witches of Eastwick, The",Horror,1987
7046,"Witches of Eastwick, The",Thriller,1987
7047,Year of the Dragon,Action,1985
7047,Year of the Dragon,Crime,1985
7047,Year of the Dragon,Drama,1985
7048,Nothing to Lose,Action,1997
7048,Nothing to Lose,Adventure,1997
7048,Nothing to Lose,Comedy,1997
7048,Nothing to Lose,Crime,1997
7049,Flying Down to Rio,Comedy,1933
7049,Flying Down to Rio,Musical,1933
7049,Flying Down to Rio,Romance,1933
7050,Follow the Fleet,Comedy,1936
7050,Follow the Fleet,Musical,1936
7050,Follow the Fleet,Romance,1936
7051,"What's New, Pussycat",Comedy,1965
7052,Mary of Scotland,Drama,1936
7053,Roberta,Comedy,1935
7053,Roberta,Musical,1935
7053,Roberta,Romance,1935
7054,Little Women,Drama,1949
7055,Swing Time,Comedy,1936
7055,Swing Time,Musical,1936
7055,Swing Time,Romance,1936
7056,"Public Enemy, The",Action,1931
7056,"Public Enemy, The",Crime,1931
7056,"Public Enemy, The",Drama,1931
7057,"Midsummer Night's Dream, A",Comedy,1935
7057,"Midsummer Night's Dream, A",Fantasy,1935
7057,"Midsummer Night's Dream, A",Romance,1935
7058,Life with Father,Comedy,1947
7059,National Velvet,Children,1944
7059,National Velvet,Drama,1944
7060,Jesus Christ Superstar,Drama,1973
7060,Jesus Christ Superstar,Musical,1973
7061,Dark Victory,Drama,1939
7061,Dark Victory,Romance,1939
7062,Birdman of Alcatraz,Drama,1962
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)",Adventure,1972
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)",Drama,1972
7064,Beauty and the Beast (La belle et la bête),Drama,1946
7064,Beauty and the Beast (La belle et la bête),Fantasy,1946
7065,"Birth of a Nation, The",Drama,1915
7065,"Birth of a Nation, The",War,1915
7067,Juliet of the Spirits (Giulietta degli spiriti),Comedy,1965
7067,Juliet of the Spirits (Giulietta degli spiriti),Drama,1965
7067,Juliet of the Spirits (Giulietta degli spiriti),Fantasy,1965
7067,Juliet of the Spirits (Giulietta degli spiriti),Romance,1965
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The)",Drama,1971
7070,Red River,Action,1948
7070,Red River,Adventure,1948
7070,Red River,Western,1948
7071,"Woman Under the Influence, A",Drama,1974
7072,Stagecoach,Action,1939
7072,Stagecoach,Drama,1939
7072,Stagecoach,Romance,1939
7072,Stagecoach,Western,1939
7073,"Shot in the Dark, A",Comedy,1964
7073,"Shot in the Dark, A",Crime,1964
7073,"Shot in the Dark, A",Mystery,1964
7074,"Navigator, The",Comedy,1924
7075,"Court Jester, The",Adventure,1956
7075,"Court Jester, The",Comedy,1956
7075,"Court Jester, The",Musical,1956
7076,Bullitt,Action,1968
7076,Bullitt,Crime,1968
7076,Bullitt,Drama,1968
7076,Bullitt,Thriller,1968
7078,Jezebel,Drama,1938
7079,"Hunchback of Notre Dame, The",Drama,1939
7080,42nd Street,Drama,1933
7080,42nd Street,Musical,1933
7080,42nd Street,Romance,1933
7082,That Touch of Mink,Comedy,1962
7082,That Touch of Mink,Romance,1962
7083,Sweet Dreams,Drama,1985
7084,"Play It Again, Sam",Comedy,1972
7084,"Play It Again, Sam",Romance,1972
7085,Send Me No Flowers,Comedy,1964
7085,Send Me No Flowers,Romance,1964
7086,Pygmalion,Comedy,1938
7086,Pygmalion,Drama,1938
7087,"Passage to India, A",Adventure,1984
7087,"Passage to India, A",Drama,1984
7088,Black Orpheus (Orfeu Negro),Drama,1959
7088,Black Orpheus (Orfeu Negro),Romance,1959
7089,Amarcord,Comedy,1973
7089,Amarcord,Drama,1973
7090,Hero (Ying xiong),Action,2002
7090,Hero (Ying xiong),Adventure,2002
7090,Hero (Ying xiong),Drama,2002
7091,Horse Feathers,Comedy,1932
7092,Anna Karenina,Drama,1935
7092,Anna Karenina,Romance,1935
7093,"Front Page, The",Comedy,1974
7096,Rivers and Tides,Documentary,2001
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),Adventure,1984
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),Animation,1984
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),Drama,1984
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),Fantasy,1984
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),Sci-Fi,1984
7101,Doc Hollywood,Comedy,1991
7101,Doc Hollywood,Romance,1991
7102,Dragnet,Comedy,1987
7102,Dragnet,Crime,1987
7102,Dragnet,Drama,1987
7103,Madhouse,Comedy,1990
7104,1941,Comedy,1979
7104,1941,War,1979
7107,Foul Play,Comedy,1978
7107,Foul Play,Thriller,1978
7108,Crime Story (Zhong an zu),Action,1993
7108,Crime Story (Zhong an zu),Crime,1993
7108,Crime Story (Zhong an zu),Drama,1993
7109,Beyond the Clouds (Al di là delle nuvole),Drama,1996
7109,Beyond the Clouds (Al di là delle nuvole),Romance,1996
7114,"Collector, The",Drama,1965
7114,"Collector, The",Horror,1965
7114,"Collector, The",Thriller,1965
7115,Deep Red (Profondo rosso),Horror,1975
7115,Deep Red (Profondo rosso),Mystery,1975
7115,Deep Red (Profondo rosso),Thriller,1975
7116,Diabolique (Les diaboliques),Horror,1955
7116,Diabolique (Les diaboliques),Mystery,1955
7116,Diabolique (Les diaboliques),Thriller,1955
7117,Leprechaun,Comedy,1993
7117,Leprechaun,Horror,1993
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa),Animation,1987
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa),Drama,1987
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa),Sci-Fi,1987
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa),War,1987
7121,Adam's Rib,Comedy,1949
7121,Adam's Rib,Romance,1949
7122,King of Hearts,Comedy,1966
7122,King of Hearts,Drama,1966
7122,King of Hearts,War,1966
7123,Naked Lunch,Drama,1991
7123,Naked Lunch,Fantasy,1991
7123,Naked Lunch,Mystery,1991
7123,Naked Lunch,Sci-Fi,1991
7124,Grass,Documentary,1999
7125,Spring Forward,Drama,1999
7127,Run,Action,1991
7127,Run,Drama,1991
7127,Run,Thriller,1991
7131,"Summer Place, A",Drama,1959
7132,"Night at the Opera, A",Comedy,1935
7132,"Night at the Opera, A",Musical,1935
7132,"Night at the Opera, A",Romance,1935
7134,"Element of Crime, The (Forbrydelsens Element)",Drama,1984
7134,"Element of Crime, The (Forbrydelsens Element)",Thriller,1984
7137,"Cooler, The",Comedy,2003
7137,"Cooler, The",Drama,2003
7137,"Cooler, The",Romance,2003
7139,In America,Drama,2002
7139,In America,Romance,2002
7141,My Flesh and Blood,Documentary,2003
7142,Honey,Drama,2003
7142,Honey,Romance,2003
7143,"Last Samurai, The",Action,2003
7143,"Last Samurai, The",Adventure,2003
7143,"Last Samurai, The",Drama,2003
7143,"Last Samurai, The",War,2003
7147,Big Fish,Drama,2003
7147,Big Fish,Fantasy,2003
7147,Big Fish,Romance,2003
7149,Something's Gotta Give,Comedy,2003
7149,Something's Gotta Give,Drama,2003
7149,Something's Gotta Give,Romance,2003
7150,Stuck on You,Comedy,2003
7151,Girl with a Pearl Earring,Drama,2003
7151,Girl with a Pearl Earring,Romance,2003
7153,"Lord of the Rings: The Return of the King, The",Action,2003
7153,"Lord of the Rings: The Return of the King, The",Adventure,2003
7153,"Lord of the Rings: The Return of the King, The",Drama,2003
7153,"Lord of the Rings: The Return of the King, The",Fantasy,2003
7154,Mona Lisa Smile,Drama,2003
7154,Mona Lisa Smile,Romance,2003
7155,Calendar Girls,Comedy,2003
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",Documentary,2003
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",War,2003
7158,House of Sand and Fog,Drama,2003
7160,Monster,Crime,2003
7160,Monster,Drama,2003
7161,Cheaper by the Dozen,Children,2003
7161,Cheaper by the Dozen,Comedy,2003
7162,Cold Mountain,Drama,2003
7162,Cold Mountain,Romance,2003
7162,Cold Mountain,War,2003
7163,Paycheck,Action,2003
7163,Paycheck,Sci-Fi,2003
7163,Paycheck,Thriller,2003
7164,Peter Pan,Action,2003
7164,Peter Pan,Adventure,2003
7164,Peter Pan,Children,2003
7164,Peter Pan,Fantasy,2003
7165,"Company, The",Drama,2003
7165,"Company, The",Musical,2003
7167,Japanese Story,Drama,2003
7169,Chasing Liberty,Comedy,2004
7169,Chasing Liberty,Romance,2004
7171,Aileen: Life and Death of a Serial Killer,Documentary,2003
7173,Along Came Polly,Comedy,2004
7173,Along Came Polly,Romance,2004
7175,Torque,Action,2004
7175,Torque,Crime,2004
7176,Crimson Gold (Talaye sorgh),Drama,2003
7177,Osama,Drama,2003
7178,"Great Gatsby, The",Drama,1974
